0.4005	-0.289767	-0.26491	
0.401	-0.268282	-0.259297	
0.4015	-0.265916	-0.256008	
0.402	-0.279917	-0.249267	
0.4025	-0.294759	-0.241154	
0.403	-0.301344	-0.237497	
0.4035	-0.300843	-0.235635	
0.404	-0.296275	-0.232837	
0.4045	-0.293131	-0.230786	
0.405	-0.284251	-0.228344	
0.4055	-0.272401	-0.225932	
0.406	-0.275526	-0.226243	
0.4065	-0.279183	-0.227364	
0.407	-0.274151	-0.22978	
0.4075	-0.268625	-0.230487	
0.408	-0.270177	-0.23089	
0.4085	-0.275517	-0.233481	
0.409	-0.276845	-0.23556	
0.4095	-0.253318	-0.228814	
0.41	-0.233556	-0.223137	
0.4105	-0.225284	-0.21983	
0.411	-0.239157	-0.214177	
0.4115	-0.251705	-0.206193	
0.412	-0.261512	-0.201557	
0.4125	-0.260554	-0.199652	
0.413	-0.257119	-0.197099	
0.4135	-0.253733	-0.194982	
0.414	-0.247332	-0.192551	
0.4145	-0.235701	-0.190265	
0.415	-0.232922	-0.189198	
0.4155	-0.238458	-0.190194	
0.416	-0.237247	-0.192007	
0.4165	-0.22905	-0.193266	
0.417	-0.22976	-0.193284	
0.4175	-0.231485	-0.194462	
0.418	-0.240218	-0.197881	
0.4185	-0.223123	-0.194304	
0.419	-0.204469	-0.188287	
0.4195	-0.185698	-0.183983	
0.42	-0.193547	-0.180312	
0.4205	-0.203937	-0.173223	
0.421	-0.217475	-0.16639	
0.4215	-0.21966	-0.163675	
0.422	-0.218827	-0.16189	
0.4225	-0.214179	-0.159147	
0.423	-0.211221	-0.157139	
0.4235	-0.202841	-0.15475	
0.424	-0.192086	-0.152431	
0.4245	-0.194244	-0.152379	
0.425	-0.197704	-0.153061	
0.4255	-0.194214	-0.154832	
0.426	-0.187711	-0.155396	
0.4265	-0.189041	-0.15529	
0.427	-0.19155	-0.156725	
0.4275	-0.198098	-0.159508	
0.428	-0.179006	-0.154886	
