6.03	0.54642	-0.0119909
6.04	0.546331	-0.0119563
6.05	0.546198	-0.0119185
6.06	0.546045	-0.0118781
6.07	0.545887	-0.0118368
6.08	0.545734	-0.0117969
6.09	0.54559	-0.0117595
6.1	0.545454	-0.0117249
6.11	0.545325	-0.0116923
6.12	0.5452	-0.0116606
6.13	0.545077	-0.0116284
6.14	0.544953	-0.0115951
6.15	0.544531	-0.0113079
6.16	0.544443	-0.0116999
6.17	0.544379	-0.0114063
6.18	0.544401	-0.0113869
6.19	0.544428	-0.0113832
6.2	0.544188	-0.0114258
6.21	0.544121	-0.0114326
6.22	0.544068	-0.0113934
6.23	0.543776	-0.0110561
6.24	0.542968	-0.0114313
6.25	0.543827	-0.0112176
6.26	0.543646	-0.0111793
6.27	0.543136	-0.0110828
6.28	0.543112	-0.0110893
6.29	0.543135	-0.0110923
6.3	0.542686	-0.0109643
6.31	0.542719	-0.0110823
6.32	0.542615	-0.0108815
6.33	0.54252	-0.0109427
6.34	0.542313	-0.011064
6.35	0.542341	-0.0109875
6.36	0.542354	-0.0109004
6.37	0.541848	-0.0105759
6.38	0.541643	-0.010969
6.39	0.54199	-0.0107067
6.4	0.541834	-0.0107016
6.41	0.54134	-0.0107088
6.42	0.541359	-0.0106947
6.43	0.541439	-0.0106709
6.44	0.540784	-0.0105877
6.45	0.540918	-0.0105648
6.46	0.541527	-0.01042
6.47	0.540228	-0.0106482
6.48	0.541229	-0.0104956
6.49	0.541015	-0.0104817
6.5	0.539894	-0.0104365
6.51	0.540709	-0.0102756
6.52	0.540501	-0.0102994
6.53	0.539173	-0.0105701
6.54	0.540644	-0.0103233
6.55	0.539695	-0.0101956
6.56	0.539759	-0.0102303
6.57	0.539439	-0.0103985
6.58	0.539604	-0.00983332
6.59	0.539164	-0.0106073
6.6	0.539248	-0.0104062
6.61	0.539407	-0.00992391
6.62	0.539332	-0.00993655
6.63	0.539206	-0.00996953
6.64	0.538909	-0.0100669
6.65	0.538816	-0.0100841
6.66	0.538734	-0.0100797
6.67	0.538406	-0.0100338
6.68	0.53837	-0.010029
6.69	0.538365	-0.00998866
6.7	0.537749	-0.00941545
